filecode,inputLine,SecType,Symbol,Underlying,Expiry,Strike,O_Type,Trade_Time,TotalQ,Lot_Time,Exchange,Q,Price,Proceeds,CommTax,Basis,Realized_PL,Multi,Codes,1675,Account
09S,493,S,LNKD,LNKD,,,,2012-05-17 15:09:41,100,2012-05-17 15:00:30,BATS,-8,93.105798,-17.0304,-0.000752,-744.85,-106.71,1,LI;C;ST;ST,C,IB9048
09S,494,S,LNKD,LNKD,,,,2012-05-17 15:09:41,100,2012-05-17 15:00:30,BATS,-12,93.086863,-2.043648,-0.00009024,-1117.04,-160.29,1,LI;C;ST;ST;ST,C,IB9048
09S,495,S,LNKD,LNKD,,,,2012-05-17 15:09:41,100,2012-05-17 15:00:30,BATS,-23,93.057838,-0.47003904,-2.07552E-05,-2140.33,-307.9,1,LI;C;ST;ST;ST;ST,C,IB9048
09S,496,S,LNKD,LNKD,,,,2012-05-17 15:09:41,100,2012-05-17 15:00:30,BATS,-55,93.105798,-0.258521472,-1.14154E-05,-5120.82,-733.64,1,LI;C;ST;ST;ST;ST;ST,C,IB9048
09S,497,S,LNKD,LNKD,,,,2012-05-17 15:14:55,100,,ARCA,91,106.64,-9704.24,-0.53,8291.61,-1413.16,1,P;LI;C,CS,IB9048
09S,498,S,LNKD,LNKD,,,,2012-05-17 15:14:55,100,2012-02-17 16:20:00,ARCA,-91,91.116542,-8830.8584,-0.4823,-8291.61,-1413.16,1,P;LI;C;ST,C,IB9048
09S,499,S,LNKD,LNKD,,,,2012-05-17 15:15:32,100,,ARCA,9,106.64,-959.76,0.02,820.05,-139.69,1,P;LI;C,CS,IB9048
09S,500,S,LNKD,LNKD,,,,2012-05-17 15:15:32,100,2012-02-17 16:20:00,ARCA,-9,91.116542,-86.3784,0.0018,-820.05,-139.69,1,P;LI;C;ST,C,IB9048
09S,501,S,LNKD,LNKD,,,,2012-05-18 15:22:44,200,,ARCA,200,98.3,-19660,-0.32,18223.31,-1437.01,1,LI;C,CS,IB9048
09S,502,S,LNKD,LNKD,,,,2012-05-18 15:22:44,200,2012-02-17 16:20:00,ARCA,-200,91.116542,-19660,-0.32,-18223.31,-1437.01,1,LI;C;ST,C,IB9048
09S,503,S,LNKD,LNKD,,,,2012-05-18 15:27:59,-200,,ARCA,-200,98.6,19720,-0.76,-19719.24,1033.99,1,O,O,IB9048
09S,504,S,LNKD,LNKD,,,,2012-05-18 15:32:04,200,,ARCA,200,98.3,-19660,-0.32,18685.24,-975.08,1,LI;C,CS,IB9048
09S,505,S,LNKD,LNKD,,,,2012-05-18 15:32:04,200,2012-05-18 15:27:59,ARCA,-1,96.260123,-98.3,-0.0016,-96.26,-2.04,1,LI;C;ST,C,IB9048
09S,506,S,LNKD,LNKD,,,,2012-05-18 15:32:04,200,2012-05-18 15:27:59,ARCA,-99,96.253046,-48.6585,-0.000792,-9529.05,-202.81,1,LI;C;ST;ST,C,IB9048
09S,507,S,LNKD,LNKD,,,,2012-05-18 15:32:04,200,2012-05-18 15:27:59,ARCA,-93,90.606403,-22.6262025,-0.00036828,-8426.4,-715.65,1,LI;C;ST;ST;ST,C,IB9048
09S,508,S,LNKD,LNKD,,,,2012-05-18 15:32:04,200,2012-05-18 15:27:59,ARCA,-7,90.505315,-0.791917088,-1.28898E-05,-633.54,-54.57,1,LI;C;ST;ST;ST;ST,C,IB9048
09S,509,S,LNKD,LNKD,,,,2012-05-18 15:36:36,-100,,ARCA,-100,98.6,9860,-0.73,-9859.27,809.72,1,O,O,IB9048
09S,510,S,LNKD,LNKD,,,,2012-05-18 15:46:22,100,,ARCA,100,98.3,-9830,-0.51,9049.55,-780.96,1,LI;C,CS,IB9048
09S,511,S,LNKD,LNKD,,,,2012-05-18 15:46:22,100,2012-05-18 15:36:36,ARCA,-100,90.495526,-9830,-0.51,-9049.55,-780.96,1,LI;C;ST,C,IB9048
09S,512,O,ASYS 19MAY12 7.5 P,ASYS,2012-05-19,7.5,P,2012-05-18 16:20:00,9,2012-02-16 00:00:00,CBOE,-9,0.542744,495,-6.53,-488.47,0,100,O;ST,O,IB9048
09S,513,O,C 19MAY12 41.0 C,C,2012-05-19,41,C,2012-05-18 16:20:00,6,2012-03-19 00:00:00,CBOE,-6,0.82274,83,-0.73,-493.64,493.64,100,P;O;ST,O,IB9048
09S,514,O,C 19MAY12 29.0 P,C,2012-05-19,29,P,2012-05-18 16:20:00,4,2012-05-11 00:00:00,CBOE,-4,0.392746,40,-0.73,-157.1,0,100,P;O;ST,O,IB9048
09S,515,S,LNKD,LNKD,,,,2012-05-21 09:51:56,100,,ARCA,100,92.6,-9260,-0.51,9111.65,-148.86,1,LI;C,CS,IB9048
09S,516,S,LNKD,LNKD,,,,2012-05-21 09:51:56,100,2012-02-17 16:20:00,ARCA,-100,91.116542,-9260,-0.51,-9111.65,-148.86,1,LI;C;ST,C,IB9048
09S,517,S,LNKD,LNKD,,,,2012-05-21 09:55:24,-100,,ARCA,-50,93.05,4652.5,-0.71,-4651.79,393.92,1,P;O,O,IB9048
09S,518,S,LNKD,LNKD,,,,2012-05-21 09:55:29,-100,,ARCA,-50,93.05,4652.5,-0.01,-4652.49,393.92,1,P;O,O,IB9048
09S,519,S,LNKD,LNKD,,,,2012-05-21 09:56:03,-100,,ARCA,-75,93.6,7020,-0.72,-7019.28,1001.38,1,P;O,O,IB9048
09S,520,S,LNKD,LNKD,,,,2012-05-21 09:56:03,-100,,IBKRATS,-25,93.6,2340,0,-2340,334.64,1,P;O,O,IB9048
09S,521,S,LNKD,LNKD,,,,2012-05-21 09:59:51,-100,,ARCA,-100,94.25,9425,-0.72,-9424.28,1552.86,1,O,O,IB9048
09S,522,S,LNKD,LNKD,,,,2012-05-21 10:25:35,-100,,ARCA,-100,95.45,9545,-0.72,-9544.28,718.51,1,O,O,IB9048
09S,523,S,LNKD,LNKD,,,,2012-05-21 15:19:27,-100,,ISLAND,-100,98.18,9818,-0.72,-9817.28,718.51,1,O,O,IB9048
09S,524,S,LNKD,LNKD,,,,2012-05-21 15:26:13,100,,NYSE,100,97.95,-9795,-0.57,9098.77,-696.8,1,LI;C,CS,IB9048
09S,525,S,LNKD,LNKD,,,,2012-05-21 15:26:13,100,2012-05-21 15:19:27,NYSE,-100,90.987734,-9795,-0.57,-9098.77,-696.8,1,LI;C;ST,C,IB9048
09S,526,S,LNKD,LNKD,,,,2012-05-22 13:30:13,-100,,ISLAND,-100,102.7,10270,-0.73,-10269.27,770.23,1,O,O,IB9048
09S,527,S,LNKD,LNKD,,,,2012-05-22 13:30:53,100,,NYSE,100,102.57,-10257,-0.57,9499.04,-758.53,1,LI;C,CS,IB9048
09S,528,S,LNKD,LNKD,,,,2012-05-22 13:30:53,100,2012-05-22 13:30:13,NYSE,-7,94.896405,-717.99,-0.0399,-664.27,-53.76,1,LI;C;ST,C,IB9048
09S,529,S,LNKD,LNKD,,,,2012-05-22 13:30:53,100,2012-05-22 13:30:13,NYSE,-93,94.997493,-667.7307,-0.037107,-8834.77,-704.77,1,LI;C;ST;ST,C,IB9048
09S,530,S,LNKD,LNKD,,,,2012-05-23 16:43:10,-100,,ARCA,-100,103.72,10372,-0.74,-10371.26,204.85,1,O,O,IB9048
09S,531,S,LNKD,LNKD,,,,2012-05-24 07:52:46,100,,ARCA,100,103.31,-10331,-0.51,10166.41,-165.1,1,LI;C,CS,IB9048
09S,532,S,LNKD,LNKD,,,,2012-05-24 07:52:46,100,2012-05-23 16:43:10,ARCA,-1,101.671091,-103.31,-0.0051,-101.67,-1.64,1,LI;C;ST,C,IB9048
09S,533,S,LNKD,LNKD,,,,2012-05-24 07:52:46,100,2012-05-23 16:43:10,ARCA,-99,101.664014,-102.2769,-0.005049,-10064.74,-163.46,1,LI;C;ST;ST,C,IB9048
09S,534,S,LNKD,LNKD,,,,2012-05-24 09:39:52,100,,BATS,100,98.4,-9840,-0.47,8825.77,-1014.7,1,LI;C,CS,IB9048
09S,535,S,LNKD,LNKD,,,,2012-05-24 09:39:52,100,2012-05-21 10:25:35,BATS,-100,88.257695,-9840,-0.47,-8825.77,-1014.7,1,LI;C;ST,C,IB9048
09S,536,S,LNKD,LNKD,,,,2012-05-24 09:40:11,-100,,ARCA,-100,98.55,9855,-0.73,-9854.27,780.96,1,O,O,IB9048
09S,537,S,LNKD,LNKD,,,,2012-05-24 09:40:58,-100,,BATS,-100,98.9,9890,-0.69,-9889.31,148.86,1,O,O,IB9048
09S,538,S,LNKD,LNKD,,,,2012-05-24 09:52:48,100,,ARCA,100,98.55,-9855,-0.51,9740.45,-115.06,1,LI;C,CS,IB9048
09S,539,S,LNKD,LNKD,,,,2012-05-24 09:52:48,100,2012-05-24 09:40:58,ARCA,-100,97.404514,-9855,-0.51,-9740.45,-115.06,1,LI;C;ST,C,IB9048
09S,540,S,LNKD,LNKD,,,,2012-05-25 09:42:20,-100,,ARCA,-100,98.9,9890,-0.73,-9889.27,696.8,1,O,O,IB9048
09S,541,S,LNKD,LNKD,,,,2012-05-31 10:05:06,100,,BATS,99,94.35,-9340.65,-0.47,7792.7,-1548.42,1,P;MSL;C,CS,IB9048
09S,542,S,LNKD,LNKD,,,,2012-05-31 10:05:06,100,2012-05-21 09:59:51,BATS,-91,78.713526,-8499.9915,-0.4277,-7162.93,-1423.35,1,P;MSL;C;ST,C,IB9048
09S,543,S,LNKD,LNKD,,,,2012-05-31 10:05:06,100,2012-05-21 09:59:51,BATS,-8,78.721225,-679.99932,-0.034216,-629.77,-125.07,1,P;MSL;C;ST;ST,C,IB9048
09S,544,S,LNKD,LNKD,,,,2012-05-31 10:05:06,100,,BATS,1,94.35,-94.35,0,78.72,-15.63,1,P;MSL;C,CS,IB9048
09S,545,S,LNKD,LNKD,,,,2012-05-31 10:05:06,100,2012-05-21 09:59:51,BATS,-1,78.721225,-0.9435,0,-78.72,-15.63,1,P;MSL;C;ST,C,IB9048
09S,546,S,LNKD,LNKD,,,,2012-05-31 11:29:40,100,,BATS,100,92.45,-9245,-0.47,8023.26,-1222.21,1,MSL;C,CS,IB9048
09S,547,S,LNKD,LNKD,,,,2012-05-31 11:29:40,100,2012-05-21 09:56:03,BATS,-2,79.862628,-184.9,-0.0094,-159.73,-25.18,1,MSL;C;ST,C,IB9048
09S,548,S,LNKD,LNKD,,,,2012-05-31 11:29:40,100,2012-05-21 09:56:03,BATS,-20,80.203594,-36.98,-0.00188,-1604.07,-245.02,1,MSL;C;ST;ST,C,IB9048
09S,549,S,LNKD,LNKD,,,,2012-05-31 11:29:40,100,2012-05-21 09:56:03,BATS,-3,80.212935,-1.1094,-0.0000564,-240.64,-36.73,1,MSL;C;ST;ST;ST,C,IB9048
09S,550,S,LNKD,LNKD,,,,2012-05-31 11:29:40,100,2012-05-21 09:56:03,BATS,-12,80.24196,-0.133128,-0.000006768,-962.9,-146.55,1,MSL;C;ST;ST;ST;ST,C,IB9048
09S,551,S,LNKD,LNKD,,,,2012-05-31 11:29:40,100,2012-05-21 09:56:03,BATS,-55,80.251554,-0.0732204,-3.7224E-06,-4413.84,-671.17,1,MSL;C;ST;ST;ST;ST;ST,C,IB9048
09S,552,S,LNKD,LNKD,,,,2012-05-31 11:29:40,100,2012-05-21 09:56:03,BATS,-8,80.260896,-0.005857632,-2.97792E-07,-642.09,-97.55,1,MSL;C;ST;ST;ST;ST;ST;ST,C,IB9048
09S,553,S,LNKD,LNKD,,,,2012-05-31 11:35:17,-100,,NYSE,-100,93.15,9315,-0.78,-9314.22,758.53,1,O,O,IB9048
09S,554,S,LNKD,LNKD,,,,2012-05-31 11:42:48,100,,BATS,100,92.85,-9285,-0.47,8516.45,-769.02,1,MSL;C,CS,IB9048
09S,555,S,LNKD,LNKD,,,,2012-05-31 11:42:48,100,2012-05-21 09:55:24,BATS,-50,85.157455,-4642.5,-0.235,-4257.87,-384.86,1,MSL;C;ST,C,IB9048
09S,556,S,LNKD,LNKD,,,,2012-05-31 11:42:48,100,2012-05-21 09:55:29,BATS,-50,85.171467,-2321.25,-0.1175,-4258.57,-384.16,1,MSL;C;ST;ST,C,IB9048
09S,557,S,LNKD,LNKD,,,,2012-05-31 12:49:04,-100,,NYSE,-100,93.45,9345,-0.78,-9344.22,165.1,1,O,O,IB9048
09S,558,S,LNKD,LNKD,,,,2012-06-01 10:41:13,100,,NYSE,100,91.2,-9120,-0.57,8555.69,-564.88,1,MSL;C,CS,IB9048
09S,559,S,LNKD,LNKD,,,,2012-06-01 10:41:13,100,2012-05-31 11:35:17,NYSE,-7,85.462906,-638.4,-0.0399,-598.24,-40.2,1,MSL;C;ST,C,IB9048
09S,560,S,LNKD,LNKD,,,,2012-06-01 10:41:13,100,2012-05-31 11:35:17,NYSE,-93,85.563994,-593.712,-0.037107,-7957.45,-524.68,1,MSL;C;ST;ST,C,IB9048
09S,561,S,LNKD,LNKD,,,,2012-06-01 11:42:40,-100,,ARCA,-100,91.55,9155,-0.72,-9154.28,1014.7,1,O,O,IB9048
09S,562,S,LNKD,LNKD,,,,2012-06-01 12:28:14,200,,NYSE,100,91.2,-9120,-0.57,8139.58,-980.99,1,P;MSL;C,CS,IB9048
09S,563,S,LNKD,LNKD,,,,2012-06-01 12:28:14,200,2012-06-01 11:42:40,NYSE,-100,81.395832,-4560,-0.285,-8139.58,-980.99,1,P;MSL;C;ST,C,IB9048
09S,564,S,LNKD,LNKD,,,,2012-06-01 12:28:14,200,,NYSE,100,91.2,-9120,0.13,8869.52,-250.35,1,P;MSL;C,CS,IB9048
09S,565,S,LNKD,LNKD,,,,2012-06-01 12:28:14,200,2012-02-17 16:20:00,NYSE,-100,88.695157,-4560,0.065,-8869.52,-250.35,1,P;MSL;C;ST,C,IB9048
09S,566,S,LNKD,LNKD,,,,2012-06-01 14:01:07,100,,ARCA,100,90.83,-9083,-0.51,8869.52,-213.99,1,MSL;C,CS,IB9048
09S,567,S,LNKD,LNKD,,,,2012-06-01 14:01:07,100,2012-02-17 16:20:00,ARCA,-100,88.695157,-9083,-0.51,-8869.52,-213.99,1,MSL;C;ST,C,IB9048
09S,568,S,LNKD,LNKD,,,,2012-06-01 14:24:59,-100,,IBKRATS,-50,91.04,4552,-0.04,-4551.96,57.53,1,P;O,O,IB9048
09S,569,S,LNKD,LNKD,,,,2012-06-01 14:25:02,-100,,ARCA,-50,91.04,4552,-0.71,-4551.29,57.53,1,P;O,O,IB9048
09S,570,O,AXL 16JUN12 9.0 P,AXL,2012-06-16,9,P,2012-06-01 14:41:18,-10,,PHLX,-5,0.55,275,-3.63,-271.37,0,100,P;O,O,IB9048
09S,571,O,AXL 16JUN12 9.0 P,AXL,2012-06-16,9,P,2012-06-01 14:41:18,-10,,PHLX,-5,0.55,275,-3.63,-271.37,0,100,P;O,O,IB9048
09S,572,S,LNKD,LNKD,,,,2012-06-05 12:06:15,-100,,BATS,-50,92.15,4607.5,-0.69,-4606.81,782.05,1,P;O,O,IB9048
09S,573,S,LNKD,LNKD,,,,2012-06-05 12:06:17,-100,,BATS,-50,92.15,4607.5,0.01,-4607.51,782,1,P;O,O,IB9048
09S,574,S,LNKD,LNKD,,,,2012-06-05 12:47:53,100,,ARCA,100,91.85,-9185,-0.51,7650.27,-1535.24,1,MSL;C,CS,IB9048
09S,575,S,LNKD,LNKD,,,,2012-06-05 12:47:53,100,2012-06-05 12:06:15,ARCA,-49,76.494972,-4500.65,-0.2499,-3748.25,-752.65,1,MSL;C;ST,C,IB9048
09S,576,S,LNKD,LNKD,,,,2012-06-05 12:47:53,100,2012-06-05 12:06:17,ARCA,-42,76.508984,-1890.273,-0.104958,-3213.38,-644.54,1,MSL;C;ST;ST,C,IB9048
09S,577,S,LNKD,LNKD,,,,2012-06-05 12:47:53,100,2012-06-05 12:06:15,ARCA,-1,76.509749,-18.90273,-0.00104958,-76.51,-15.35,1,MSL;C;ST;ST;ST,C,IB9048
09S,578,S,LNKD,LNKD,,,,2012-06-05 12:47:53,100,2012-06-05 12:06:17,ARCA,-8,76.516684,-1.5122184,-8.39664E-05,-612.13,-122.71,1,MSL;C;ST;ST;ST;ST,C,IB9048
09S,579,S,LNKD,LNKD,,,,2012-06-05 12:48:20,100,,BYX,100,91.87,-9187,-0.7,8869.52,-318.18,1,MSL;C,CS,IB9048
09S,580,S,LNKD,LNKD,,,,2012-06-05 12:48:20,100,2012-02-17 16:20:00,BYX,-100,88.695157,-9187,-0.7,-8869.52,-318.18,1,MSL;C;ST,C,IB9048
09S,581,S,LNKD,LNKD,,,,2012-06-05 13:04:20,-200,,IBKRATS,-200,92.15,18430,-0.73,-18429.27,1991.23,1,O,O,IB9048
09S,582,S,LNKD,LNKD,,,,2012-06-05 13:15:45,100,,NYSE,100,91.8,-9180,-0.57,7992.42,-1188.15,1,MSL;C,CS,IB9048
09S,583,S,LNKD,LNKD,,,,2012-06-05 13:15:45,100,2012-06-05 13:04:20,NYSE,-2,79.554254,-183.6,-0.0114,-159.11,-24.5,1,MSL;C;ST,C,IB9048
09S,584,S,LNKD,LNKD,,,,2012-06-05 13:15:45,100,2012-06-05 13:04:20,NYSE,-20,79.89522,-36.72,-0.00228,-1597.9,-238.21,1,MSL;C;ST;ST,C,IB9048
09S,585,S,LNKD,LNKD,,,,2012-06-05 13:15:45,100,2012-06-05 13:04:20,NYSE,-3,79.904562,-1.1016,-0.0000684,-239.71,-35.7,1,MSL;C;ST;ST;ST,C,IB9048
09S,586,S,LNKD,LNKD,,,,2012-06-05 13:15:45,100,2012-06-05 13:04:20,NYSE,-12,79.933586,-0.132192,-0.000008208,-959.2,-142.47,1,MSL;C;ST;ST;ST;ST,C,IB9048
09S,587,S,LNKD,LNKD,,,,2012-06-05 13:15:45,100,2012-06-05 13:04:20,NYSE,-55,79.943181,-0.0727056,-4.5144E-06,-4396.87,-652.44,1,MSL;C;ST;ST;ST;ST;ST,C,IB9048
09S,588,S,LNKD,LNKD,,,,2012-06-05 13:15:45,100,2012-06-05 13:04:20,NYSE,-8,79.952522,-0.005816448,-3.61152E-07,-639.62,-94.83,1,MSL;C;ST;ST;ST;ST;ST;ST,C,IB9048
09S,589,S,LNKD,LNKD,,,,2012-06-05 13:24:06,-100,,ARCA,-100,92.15,9215,-0.72,-9214.28,564.88,1,O,O,IB9048
09S,590,S,LNKD,LNKD,,,,2012-06-05 15:10:59,-100,,NYSE,-88,92.45,8135.6,-0.77,-8134.83,220.31,1,P;O,O,IB9048
09S,591,S,LNKD,LNKD,,,,2012-06-05 15:10:59,-100,,NYSE,-12,92.45,1109.4,-0.01,-1109.39,30.04,1,P;O,O,IB9048
09S,592,S,LNKD,LNKD,,,,2012-06-06 10:09:08,100,,ARCA,100,91.81,-9181,-0.51,8445.61,-735.9,1,MSL;C,CS,IB9048
09S,593,S,LNKD,LNKD,,,,2012-06-06 10:09:08,100,2012-06-05 13:04:20,ARCA,-50,84.449081,-4590.5,-0.255,-4222.45,-368.3,1,MSL;C;ST,C,IB9048
09S,594,S,LNKD,LNKD,,,,2012-06-06 10:09:08,100,2012-06-05 13:04:20,ARCA,-50,84.463093,-2295.25,-0.1275,-4223.15,-367.6,1,MSL;C;ST;ST,C,IB9048
09S,595,S,LNKD,LNKD,,,,2012-06-06 13:30:28,-100,,ARCA,-100,92.85,9285,-0.72,-9284.28,980.99,1,O,O,IB9048
09S,596,S,LNKD,LNKD,,,,2012-06-08 11:28:45,-200,,BATS,-100,95.31,9531,-0.68,-9530.32,213.99,1,P;O,O,IB9048
09S,597,S,LNKD,LNKD,,,,2012-06-08 11:28:45,-200,,BATS,-100,95.31,9531,0.02,-9531.02,1535.24,1,P;O,O,IB9048
09S,598,S,LNKD,LNKD,,,,2012-06-08 11:29:36,100,,NYSE,100,95.11,-9511,-0.57,7995.78,-1515.79,1,MSL;C,CS,IB9048
09S,599,S,LNKD,LNKD,,,,2012-06-08 11:29:36,100,2012-06-08 11:28:45,NYSE,-49,79.950031,-4660.39,-0.2793,-3917.55,-743.12,1,MSL;C;ST,C,IB9048
09S,600,S,LNKD,LNKD,,,,2012-06-08 11:29:36,100,2012-06-08 11:28:45,NYSE,-42,79.964043,-1957.3638,-0.117306,-3358.49,-636.37,1,MSL;C;ST;ST,C,IB9048
09S,601,S,LNKD,LNKD,,,,2012-06-08 11:29:36,100,2012-06-08 11:28:45,NYSE,-1,79.964807,-19.573638,-0.00117306,-79.96,-15.15,1,MSL;C;ST;ST;ST,C,IB9048
09S,602,S,LNKD,LNKD,,,,2012-06-08 11:29:36,100,2012-06-08 11:28:45,NYSE,-8,79.971742,-1.56589104,-9.38448E-05,-639.77,-121.15,1,MSL;C;ST;ST;ST;ST,C,IB9048
09S,603,S,LNKD,LNKD,,,,2012-06-08 13:05:37,-100,,ARCA,-100,95.31,9531,-0.72,-9530.28,318.18,1,O,O,IB9048
09S,604,S,LNKD,LNKD,,,,2012-06-08 13:40:51,100,,ARCA,100,95.11,-9511,-0.51,8303.29,-1208.22,1,MSL;C,CS,IB9048
09S,605,S,LNKD,LNKD,,,,2012-06-08 13:40:51,100,2012-06-06 13:30:28,ARCA,-100,83.03294,-9511,-0.51,-8303.29,-1208.22,1,MSL;C;ST,C,IB9048
09S,606,S,LNKD,LNKD,,,,2012-06-08 14:30:07,-100,,ARCA,-100,95.31,9531,-0.72,-9530.28,1188.15,1,O,O,IB9048
09S,607,S,CALX,CALX,,,,2012-06-08 14:55:45,800,,NYSE,800,7.65,-6120,-1.76,6121.76,0,1,O,O,IB9048
09S,608,O,AXL 16JUN12 10.0 C,AXL,2012-06-16,10,C,2012-06-08 14:56:49,-4,,ISE,-4,0.1,40,0.26,-40.26,0,100,O,O,IB9048
09S,609,O,CELG 16JUN12 65.0 P,CELG,2012-06-16,65,P,2012-06-08 15:27:28,-4,,AMEX,-4,0.8,320,-2.91,-317.09,0,100,O,O,IB9048
09S,610,O,CELG 16JUN12 67.5 P,CELG,2012-06-16,67.5,P,2012-06-08 15:28:46,-2,,AMEX,-2,2.6,520,-1.46,-518.54,0,100,O,O,IB9048
09S,611,O,AXL 16JUN12 10.0 C,AXL,2012-06-16,10,C,2012-06-08 15:47:44,-4,,AMEX,-4,0.15,60,-2.9,-57.1,0,100,O,O,IB9048
09S,612,O,ATPG 18JAN14 5.0 C,ATPG,2014-01-18,5,C,2012-06-08 15:57:32,4,,NASDAQOM,4,1.9,-760,-1.14,761.14,0,100,O,O,IB9048
09S,613,S,LNKD,LNKD,,,,2012-06-11 10:22:01,100,,ARCA,100,95.11,-9511,-0.51,8342.13,-1169.38,1,MSL;C,CS,IB9048
09S,614,S,LNKD,LNKD,,,,2012-06-11 10:22:01,100,2012-06-08 14:30:07,ARCA,-2,83.051307,-190.22,-0.0102,-166.1,-24.13,1,MSL;C;ST,C,IB9048
09S,615,S,LNKD,LNKD,,,,2012-06-11 10:22:01,100,2012-06-08 14:30:07,ARCA,-20,83.392273,-38.044,-0.00204,-1667.85,-234.46,1,MSL;C;ST;ST,C,IB9048
09S,616,S,LNKD,LNKD,,,,2012-06-11 10:22:01,100,2012-06-08 14:30:07,ARCA,-3,83.401615,-1.14132,-0.0000612,-250.2,-35.14,1,MSL;C;ST;ST;ST,C,IB9048
09S,617,S,LNKD,LNKD,,,,2012-06-11 10:22:01,100,2012-06-08 14:30:07,ARCA,-12,83.430639,-0.1369584,-0.000007344,-1001.17,-140.21,1,MSL;C;ST;ST;ST;ST,C,IB9048
09S,618,S,LNKD,LNKD,,,,2012-06-11 10:22:01,100,2012-06-08 14:30:07,ARCA,-55,83.440233,-0.07532712,-4.0392E-06,-4589.21,-642.12,1,MSL;C;ST;ST;ST;ST;ST,C,IB9048
09S,619,S,LNKD,LNKD,,,,2012-06-11 10:22:01,100,2012-06-08 14:30:07,ARCA,-8,83.449575,-0.00602617,-3.23136E-07,-667.6,-93.32,1,MSL;C;ST;ST;ST;ST;ST;ST,C,IB9048
09S,620,S,LNKD,LNKD,,,,2012-06-11 10:35:25,-100,,NYSE,-100,95.31,9531,-0.78,-9530.22,735.9,1,O,O,IB9048
09S,621,S,LNKD,LNKD,,,,2012-06-11 10:46:03,100,,ARCA,57,95.11,-5421.27,-0.59,4929.86,-492.01,1,P;MSL;C,CS,IB9048
09S,622,S,LNKD,LNKD,,,,2012-06-11 10:46:03,100,2012-06-05 13:24:06,ARCA,-7,86.40003,-379.4889,-0.0413,-604.8,-61.04,1,P;MSL;C;ST,C,IB9048
09S,623,S,LNKD,LNKD,,,,2012-06-11 10:46:03,100,2012-06-05 13:24:06,ARCA,-50,86.501118,-189.74445,-0.02065,-4325.06,-430.96,1,P;MSL;C;ST;ST,C,IB9048
09S,624,S,LNKD,LNKD,,,,2012-06-11 10:46:03,100,,ARCA,43,95.11,-4089.73,0.08,3719.55,-370.1,1,P;MSL;C,CS,IB9048
09S,625,S,LNKD,LNKD,,,,2012-06-11 10:46:03,100,2012-06-05 13:24:06,ARCA,-43,86.501118,-1758.5839,0.0344,-3719.55,-370.1,1,P;MSL;C;ST,C,IB9048
09S,626,S,LNKD,LNKD,,,,2012-06-11 11:33:54,-100,,BATS,-100,95.31,9531,-0.68,-9530.32,1515.79,1,O,O,IB9048
09S,627,S,LNKD,LNKD,,,,2012-06-11 12:13:07,100,,NYSE,100,95.11,-9511,-0.57,8014.53,-1497.05,1,MSL;C,CS,IB9048
09S,628,S,LNKD,LNKD,,,,2012-06-11 12:13:07,100,2012-06-11 11:33:54,NYSE,-49,80.137484,-4660.39,-0.2793,-3926.74,-733.93,1,MSL;C;ST,C,IB9048
09S,629,S,LNKD,LNKD,,,,2012-06-11 12:13:07,100,2012-06-11 11:33:54,NYSE,-42,80.151496,-1957.3638,-0.117306,-3366.36,-628.5,1,MSL;C;ST;ST,C,IB9048
09S,630,S,LNKD,LNKD,,,,2012-06-11 12:13:07,100,2012-06-11 11:33:54,NYSE,-1,80.15226,-19.573638,-0.00117306,-80.15,-14.96,1,MSL;C;ST;ST;ST,C,IB9048
09S,631,S,LNKD,LNKD,,,,2012-06-11 12:13:07,100,2012-06-11 11:33:54,NYSE,-8,80.159195,-1.56589104,-9.38448E-05,-641.27,-119.65,1,MSL;C;ST;ST;ST;ST,C,IB9048
09S,632,S,LNKD,LNKD,,,,2012-06-11 12:30:23,-100,,ARCA,-100,95.31,9531,-0.72,-9530.28,1208.22,1,O,O,IB9048
09S,633,S,LNKD,LNKD,,,,2012-06-11 14:19:41,100,,ARCA,100,95.11,-9511,-0.51,8322.06,-1189.45,1,MSL;C,CS,IB9048
09S,634,S,LNKD,LNKD,,,,2012-06-11 14:19:41,100,2012-06-11 12:30:23,ARCA,-100,83.220592,-9511,-0.51,-8322.06,-1189.45,1,MSL;C;ST,C,IB9048
09S,635,S,LNKD,LNKD,,,,2012-06-13 10:29:16,-100,,ARCA,-50,95.35,4767.5,-0.71,-4766.79,583.74,1,P;O,O,IB9048
09S,636,S,LNKD,LNKD,,,,2012-06-13 10:29:25,-100,,ARCA,-50,95.35,4767.5,-0.01,-4767.49,585.64,1,P;O,O,IB9048
09S,637,S,LNKD,LNKD,,,,2012-06-13 11:05:27,100,,ARCA,100,94.99,-9499,-0.51,8364.9,-1134.62,1,MSL;C,CS,IB9048
09S,638,S,LNKD,LNKD,,,,2012-06-13 11:05:27,100,2012-06-13 10:29:25,ARCA,-2,83.285965,-189.98,-0.0102,-166.57,-23.42,1,MSL;C;ST,C,IB9048
09S,639,S,LNKD,LNKD,,,,2012-06-13 11:05:27,100,2012-06-13 10:29:25,ARCA,-20,83.626931,-37.996,-0.00204,-1672.54,-227.36,1,MSL;C;ST;ST,C,IB9048
09S,640,S,LNKD,LNKD,,,,2012-06-13 11:05:27,100,2012-06-13 10:29:25,ARCA,-3,83.636273,-1.13988,-0.0000612,-250.91,-34.08,1,MSL;C;ST;ST;ST,C,IB9048
